adm4_pcode,date,adm1_en,adm2_en,adm3_pcode,adm3_en,adm4_en,brgy_total_area,pr_monthly_total_mm,tave_monthly_mean_c,tmin_monthly_mean_c,tmax_monthly_mean_c,heat_index_monthly_mean_c,heat_index_monthly_max_c,rh_monthly_mean_pct,wind_speed_monthly_mean,solar_rad_monthly_mean,dengue_cases,dengue_deaths,google_bldgs_count,google_bldgs_density,google_bldgs_pct_built_up_area,google_bldgs_area_mean,pop_count_total,pop_density_mean,pr_total_mm_lag_1m,heat_index_mean_lag_1m,tave_mean_lag_1m,pr_total_mm_lag_2m,heat_index_mean_lag_2m,tave_mean_lag_2m,pr_total_mm_lag_3m,heat_index_mean_lag_3m,tave_mean_lag_3m,pr_rolling_3m_avg,brgy_p75_threshold,is_outbreak
PH104305080,2010-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,102.17999999999999,26.609354838709677,23.5258064516129,30.03483870967742,29.239677419354837,31.2,82.22935483870968,0.3090322580645161,241.31935483870967,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,42.74,28.563,26.282,27.86,27.528709677419354,25.84225806451613,63.230000000000004,26.855357142857144,25.380357142857143,57.59333333333333,5.0,0
PH104305080,2010-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,300.64,26.074666666666666,23.194000000000003,29.286,28.473333333333336,30.1,85.07566666666666,0.29733333333333334,224.17766666666665,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,102.17999999999999,29.239677419354837,26.609354838709677,42.74,28.563,26.282,27.86,27.528709677419354,25.84225806451613,148.51999999999998,5.0,0
PH104305080,2010-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,317.43,25.603225806451615,22.84935483870968,28.699677419354842,27.663870967741936,29.71,85.87838709677419,0.2812903225806452,208.19225806451612,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,300.64,28.473333333333336,26.074666666666666,102.17999999999999,29.239677419354837,26.609354838709677,42.74,28.563,26.282,240.08333333333334,5.0,0
PH104305080,2010-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,324.71,25.648387096774194,22.712903225806453,28.938064516129035,27.48225806451613,29.29,82.61354838709677,0.3361290322580645,215.3290322580645,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,317.43,27.663870967741936,25.603225806451615,300.64,28.473333333333336,26.074666666666666,102.17999999999999,29.239677419354837,26.609354838709677,314.26,5.0,0
PH104305080,2010-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,250.9,25.63266666666667,22.530666666666665,29.062333333333335,27.62933333333333,28.81,84.42433333333334,0.2753333333333333,235.12566666666666,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,324.71,27.48225806451613,25.648387096774194,317.43,27.663870967741936,25.603225806451615,300.64,28.473333333333336,26.074666666666666,297.68,5.0,0
PH104305080,2010-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,225.57,25.399354838709677,22.54741935483871,28.83483870967742,27.15225806451613,29.12,83.40741935483871,0.37290322580645163,209.78064516129032,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,250.9,27.62933333333333,25.63266666666667,324.71,27.48225806451613,25.648387096774194,317.43,27.663870967741936,25.603225806451615,267.06,5.0,0
PH104305080,2010-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,116.85,25.3,22.270333333333333,28.735333333333333,27.150666666666666,28.29,85.89733333333334,0.26833333333333337,203.09799999999998,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,225.57,27.15225806451613,25.399354838709677,250.9,27.62933333333333,25.63266666666667,324.71,27.48225806451613,25.648387096774194,197.7733333333333,5.0,0
PH104305080,2010-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,150.91,25.31032258064516,22.48677419354839,28.63225806451613,27.093548387096774,28.35,85.33645161290322,0.3167741935483871,187.76225806451615,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,116.85,27.150666666666666,25.3,225.57,27.15225806451613,25.399354838709677,250.9,27.62933333333333,25.63266666666667,164.44333333333336,5.0,0
PH104305080,2011-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,298.5,24.70387096774194,22.374193548387098,27.50225806451613,26.11,27.72,86.33290322580646,0.6709677419354839,163.6574193548387,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,150.91,27.093548387096774,25.31032258064516,116.85,27.150666666666666,25.3,225.57,27.15225806451613,25.399354838709677,188.75333333333333,5.0,0
PH104305080,2011-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,201.53,24.875,22.337142857142858,27.87714285714286,26.384642857142858,27.79,85.77107142857143,0.5460714285714287,182.57500000000002,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,298.5,26.11,24.70387096774194,150.91,27.093548387096774,25.31032258064516,116.85,27.150666666666666,25.3,216.98000000000002,5.0,0
PH104305080,2011-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,212.52,25.32193548387097,22.5841935483871,28.52774193548387,27.125806451612902,28.52,85.81645161290322,0.4461290322580645,209.24290322580643,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,201.53,26.384642857142858,24.875,298.5,26.11,24.70387096774194,150.91,27.093548387096774,25.31032258064516,237.51666666666668,5.0,0
PH104305080,2011-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,58.24,25.580333333333332,22.781333333333336,28.773333333333333,27.591666666666665,29.82,85.65166666666667,0.438,227.84433333333334,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,212.52,27.125806451612902,25.32193548387097,201.53,26.384642857142858,24.875,298.5,26.11,24.70387096774194,157.43000000000004,5.0,0
PH104305080,2011-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,212.46,25.692258064516132,23.13064516129032,28.628387096774194,27.76967741935484,28.81,85.40548387096774,0.33903225806451615,202.30645161290323,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,58.24,27.591666666666665,25.580333333333332,212.52,27.125806451612902,25.32193548387097,201.53,26.384642857142858,24.875,161.07333333333338,5.0,0
PH104305080,2011-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,336.8,25.747666666666667,23.15666666666667,28.678,27.770666666666667,30.09,84.62433333333334,0.40166666666666667,199.60433333333333,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,212.46,27.76967741935484,25.692258064516132,58.24,27.591666666666665,25.580333333333332,212.52,27.125806451612902,25.32193548387097,202.5,5.0,0
PH104305080,2011-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,296.4,25.500645161290322,22.833870967741937,28.446129032258067,27.136451612903226,28.68,80.92548387096774,0.47000000000000003,194.81064516129032,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,336.8,27.770666666666667,25.747666666666667,212.46,27.76967741935484,25.692258064516132,58.24,27.591666666666665,25.580333333333332,281.8866666666667,5.0,0
PH104305080,2011-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,297.9,25.506451612903227,22.751612903225805,28.68516129032258,27.230645161290322,28.42,82.31258064516129,0.44419354838709674,219.06935483870967,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,296.4,27.136451612903226,25.500645161290322,336.8,27.770666666666667,25.747666666666667,212.46,27.76967741935484,25.692258064516132,310.3666666666666,5.0,0
PH104305080,2011-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,250.46,25.669666666666668,22.805999999999997,28.938333333333333,27.363666666666667,28.79,79.91366666666666,0.5376666666666666,221.288,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,297.9,27.230645161290322,25.506451612903227,296.4,27.136451612903226,25.500645161290322,336.8,27.770666666666667,25.747666666666667,281.58666666666664,5.0,0
PH104305080,2011-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,247.48,25.493548387096773,22.495483870967742,29.00774193548387,27.41774193548387,29.31,84.33516129032257,0.31451612903225806,216.42709677419353,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,250.46,27.363666666666667,25.669666666666668,297.9,27.230645161290322,25.506451612903227,296.4,27.136451612903226,25.500645161290322,265.28000000000003,5.0,0
PH104305080,2011-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,175.07,25.653666666666666,22.746333333333332,29.031,27.639333333333333,29.11,83.71866666666666,0.33566666666666667,200.29566666666668,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,247.48,27.41774193548387,25.493548387096773,250.46,27.363666666666667,25.669666666666668,297.9,27.230645161290322,25.506451612903227,224.33666666666667,5.0,0
PH104305080,2011-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,193.31,25.398387096774194,22.65806451612903,28.573870967741936,27.20967741935484,29.2,85.03483870967742,0.36032258064516126,179.75870967741938,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,175.07,27.639333333333333,25.653666666666666,247.48,27.41774193548387,25.493548387096773,250.46,27.363666666666667,25.669666666666668,205.28666666666666,5.0,0
PH104305080,2012-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,122.62,25.403225806451612,22.664193548387097,28.77258064516129,27.106451612903225,28.47,83.45645161290322,0.4270967741935484,193.01483870967743,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,193.31,27.20967741935484,25.398387096774194,175.07,27.639333333333333,25.653666666666666,247.48,27.41774193548387,25.493548387096773,163.66666666666669,5.0,0
PH104305080,2012-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,201.82,25.3,22.68793103448276,28.579310344827583,26.90655172413793,28.19,84.26344827586206,0.3975862068965517,192.9855172413793,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,122.62,27.106451612903225,25.403225806451612,193.31,27.20967741935484,25.398387096774194,175.07,27.639333333333333,25.653666666666666,172.58333333333334,5.0,0
PH104305080,2012-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,133.77,25.595806451612905,22.50032258064516,29.08225806451613,27.28548387096774,28.53,81.34935483870967,0.49548387096774194,235.89645161290323,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,201.82,26.90655172413793,25.3,122.62,27.106451612903225,25.403225806451612,193.31,27.20967741935484,25.398387096774194,152.73666666666668,5.0,0
PH104305080,2012-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,53.71,25.956333333333337,22.857333333333333,29.409333333333333,28.037666666666667,29.56,82.88133333333333,0.24733333333333332,250.45566666666667,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,133.77,27.28548387096774,25.595806451612905,201.82,26.90655172413793,25.3,122.62,27.106451612903225,25.403225806451612,129.76666666666668,5.0,0
PH104305080,2012-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,174.66,25.753225806451614,22.890967741935484,28.919999999999998,27.826451612903227,28.68,84.58516129032257,0.352258064516129,223.0583870967742,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,53.71,28.037666666666667,25.956333333333337,133.77,27.28548387096774,25.595806451612905,201.82,26.90655172413793,25.3,120.71333333333337,5.0,0
PH104305080,2012-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,254.82,25.716333333333335,22.884333333333334,28.743,27.313666666666666,28.87,78.244,0.4053333333333333,213.56166666666667,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,174.66,27.826451612903227,25.753225806451614,53.71,28.037666666666667,25.956333333333337,133.77,27.28548387096774,25.595806451612905,161.06333333333336,5.0,0
PH104305080,2012-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,360.31,25.22290322580645,22.759354838709676,28.105806451612903,26.773548387096774,28.44,82.93516129032257,0.6829032258064517,201.22935483870967,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,254.82,27.313666666666666,25.716333333333335,174.66,27.826451612903227,25.753225806451614,53.71,28.037666666666667,25.956333333333337,263.2633333333334,5.0,0
PH104305080,2012-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,244.1,25.804516129032258,22.71,29.173548387096773,27.470000000000002,28.8,77.8083870967742,0.49322580645161296,241.0793548387097,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,360.31,26.773548387096774,25.22290322580645,254.82,27.313666666666666,25.716333333333335,174.66,27.826451612903227,25.753225806451614,286.41,5.0,0
PH104305080,2012-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,338.76,25.196,22.790666666666667,28.079333333333334,26.648333333333333,28.15,81.79566666666666,0.6416666666666667,200.01633333333334,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,244.1,27.470000000000002,25.804516129032258,360.31,26.773548387096774,25.22290322580645,254.82,27.313666666666666,25.716333333333335,314.39000000000004,5.0,0
PH104305080,2012-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,186.74,25.370967741935484,22.71193548387097,28.466129032258067,27.019354838709678,28.37,82.41387096774193,0.44548387096774195,209.12935483870967,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,338.76,26.648333333333333,25.196,244.1,27.470000000000002,25.804516129032258,360.31,26.773548387096774,25.22290322580645,256.53333333333336,5.0,0
PH104305080,2012-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,135.04,25.620333333333335,22.554666666666666,29.133,27.516333333333332,29.24,83.58433333333333,0.33766666666666667,208.16566666666668,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,186.74,27.019354838709678,25.370967741935484,338.76,26.648333333333333,25.196,244.1,27.470000000000002,25.804516129032258,220.18000000000004,5.0,0
PH104305080,2012-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,118.17,25.63806451612903,22.693870967741937,29.148064516129033,27.414516129032258,28.9,81.99290322580646,0.5625806451612904,194.97290322580645,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,135.04,27.516333333333332,25.620333333333335,186.74,27.019354838709678,25.370967741935484,338.76,26.648333333333333,25.196,146.65000000000003,5.0,0
PH104305080,2013-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,375.90999999999997,24.885161290322582,22.77516129032258,27.463870967741936,26.306129032258063,28.3,87.19774193548388,0.802258064516129,145.49483870967742,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,118.17,27.414516129032258,25.63806451612903,135.04,27.516333333333332,25.620333333333335,186.74,27.019354838709678,25.370967741935484,209.7066666666667,5.0,0
PH104305080,2013-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,121.15,25.582142857142856,22.405714285714286,29.130357142857143,27.313214285714285,28.84,81.37464285714286,0.6717857142857142,217.6442857142857,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,375.90999999999997,26.306129032258063,24.885161290322582,118.17,27.414516129032258,25.63806451612903,135.04,27.516333333333332,25.620333333333335,205.0766666666667,5.0,0
PH104305080,2013-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,134.74,25.838387096774195,22.655161290322578,29.486451612903227,27.889032258064514,29.1,83.58290322580646,0.5212903225806451,240.1932258064516,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,121.15,27.313214285714285,25.582142857142856,375.90999999999997,26.306129032258063,24.885161290322582,118.17,27.414516129032258,25.63806451612903,210.60000000000002,5.0,0
PH104305080,2013-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,112.16,26.307333333333336,22.947,29.843,28.724333333333334,30.34,82.57866666666668,0.26633333333333337,245.765,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,134.74,27.889032258064514,25.838387096774195,121.15,27.313214285714285,25.582142857142856,375.90999999999997,26.306129032258063,24.885161290322582,122.68333333333338,5.0,0
PH104305080,2013-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,143.24,26.35483870967742,23.377741935483872,29.719354838709677,28.978709677419356,30.67,84.66258064516128,0.2887096774193549,235.0790322580645,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,112.16,28.724333333333334,26.307333333333336,134.74,27.889032258064514,25.838387096774195,121.15,27.313214285714285,25.582142857142856,130.0466666666667,5.0,0
PH104305080,2013-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Barangay 36 (Pob.),0.0571,322.63,25.836000000000002,23.258666666666667,28.796,27.91466666666667,29.9,83.883,0.39066666666666666,188.59866666666667,0,0,178.0,0.0031044684241476,41.26552790160641,132.9230073033708,490.25775146484375,,143.24,28.978709677419356,26.35483870967742,112.16,28.724333333333334,26.307333333333336,134.74,27.889032258064514,25.838387096774195,192.6766666666667,5.0,0
